,Data,Round,HomeTeam,AwayTeam,HT0G,AT0G,HT1G,AT1G,HT2G,AT2G,GEHT0T,GEAT0T,PBHT0T,PBAT0T,TGHT0T,TGAT0T,CGHT0T,CGAT0T,CFHT0T,CFAT0T,FCHT0T,FCAT0T,EHT0T,EAT0T,IHT0T,IAT0T,LCHT0T,LCAT0T,DGHT0T,DGAT0T,FHT0T,FAT0T,CVHT0T,CVAT0T,CAHT0T,CAAT0T,PTHT0T,PTAT0T,DHT0T,DAT0T,AHT0T,AAT0T,APHT0T,APAT0T,BACHT0T,BACAT0T
221,10.11.2023,RODADA 13,Venezia,Catanzaro,2,1,2,1,0,0,2.02,0.31,28%,72%,10,6,5,2,1,2,8,17,1,3,0,1,16,16,1,3,8,17,1,0,2,1,299,756,7,4,89,163,17,59,18,7
222,08.11.2023,RODADA 2,Lecco,Spezia,0,0,0,0,0,0,1.50,0.90,51%,49%,20,17,4,4,8,8,19,19,5,2,5,1,23,16,4,4,0,0,17,14,3,6,406,393,16,20,100,118,55,47,24,29
223,08.11.2023,RODADA 2,Palermo,Brescia,1,0,1,0,0,0,0.72,0.98,44%,56%,9,18,3,4,4,7,23,10,2,4,1,2,18,31,4,2,0,0,19,8,3,4,308,392,16,20,97,106,37,57,24,18
224,05.11.2023,RODADA 12,Cremonese,Spezia,3,0,2,0,1,0,1.92,0.88,47%,53%,21,17,12,5,7,6,11,17,5,7,2,1,16,16,5,9,10,15,0,1,3,1,418,468,12,18,0,0,96,99,36,65
225,05.11.2023,RODADA 12,Parma,Sudtirol,2,0,1,0,1,0,1.58,0.51,50%,50%,10,10,3,2,4,6,14,15,4,3,1,2,15,30,2,1,0,0,13,14,0,5,500,490,17,13,0,0,100,103,55,38
226,05.11.2023,RODADA 12,Reggiana,Lecco,1,1,1,0,0,1,1.04,0.71,50%,50%,16,16,6,4,7,7,17,11,2,7,1,1,16,19,3,5,0,0,15,10,4,3,420,405,14,16,0,0,75,110,41,55
227,04.11.2023,RODADA 12,Sampdoria,Palermo,1,0,1,0,0,0,1.18,0.39,44%,56%,16,9,6,4,7,1,16,21,2,8,4,1,11,10,4,5,0,0,16,17,4,1,340,428,13,9,0,0,80,63,33,37
228,04.11.2023,RODADA 12,Bari,Ascoli,1,0,0,0,1,0,0.67,0.29,57%,43%,18,7,3,3,6,4,15,18,10,7,1,0,20,18,3,2,0,0,15,17,3,4,402,309,17,19,0,0,114,70,53,23
229,04.11.2023,RODADA 12,Catanzaro,Modena,1,2,1,1,0,1,1.03,0.42,61%,39%,10,9,5,4,3,4,29,15,2,2,1,3,20,21,2,4,0,0,27,13,2,4,564,356,14,13,0,0,95,85,30,23
230,04.11.2023,RODADA 12,Cittadella,Brescia,3,2,2,1,1,1,0.93,0.93,48%,52%,16,16,5,4,6,8,13,11,5,4,0,1,32,25,2,2,0,0,12,14,2,3,353,384,16,17,0,0,117,121,53,43
231,04.11.2023,RODADA 12,Cosenza,FeralpiSalo,1,1,1,0,0,1,0.43,1.92,56%,44%,8,19,3,5,3,8,14,13,6,8,0,2,12,19,4,2,0,0,12,13,2,4,444,335,12,9,0,0,103,107,36,47
232,04.11.2023,RODADA 12,Pisa,Como,1,1,0,1,1,0,0.88,1.18,57%,43%,15,12,4,2,6,6,11,13,4,6,3,0,23,20,1,3,0,0,11,10,3,3,487,354,16,23,0,0,109,118,40,44
233,04.11.2023,RODADA 12,Ternana,Venezia,0,1,0,0,0,1,0.90,0.50,41%,59%,11,8,2,2,8,4,15,13,4,4,4,1,27,30,1,2,0,0,14,8,1,2,369,535,19,11,0,0,110,121,39,36
234,29.10.2023,RODADA 11,Brescia,Bari,1,2,1,0,0,2,1.84,0.91,55%,45%,16,19,3,6,8,4,16,23,2,5,1,1,30,17,4,2,0,0,16,21,3,3,389,315,17,18,0,0,108,83,42,26
235,29.10.2023,RODADA 11,Modena,Ternana,2,1,1,0,1,1,1.39,0.47,52%,48%,19,13,5,3,8,1,15,12,5,5,2,2,23,21,2,3,0,0,13,9,3,2,429,379,16,17,0,0,93,136,36,69
236,29.10.2023,RODADA 11,Palermo,Lecco,1,2,0,2,1,0,2.58,1.30,64%,36%,26,12,9,7,11,3,11,17,6,5,3,1,25,12,5,8,0,0,10,15,2,2,562,323,12,17,0,0,158,66,92,37
237,29.10.2023,RODADA 11,Venezia,Pisa,2,1,1,1,1,0,1.38,1.24,45%,55%,13,8,3,3,5,4,10,11,6,4,0,2,16,21,2,1,0,0,8,11,2,4,408,490,16,17,0,0,103,99,45,42
238,28.10.2023,RODADA 11,Ascoli,Parma,1,3,1,2,0,1,0.65,0.91,60%,40%,13,9,4,4,5,3,14,15,9,8,2,0,23,13,1,3,12,12,1,0,7,2,448,306,12,12,0,0,92,83,53,35
239,28.10.2023,RODADA 11,Como,Catanzaro,1,0,1,0,0,0,2.19,0.35,38%,62%,15,9,2,4,8,2,6,8,4,4,1,4,14,7,4,1,0,0,6,21,4,0,297,512,15,15,0,0,95,99,60,28
240,28.10.2023,RODADA 11,FeralpiSalo,Reggiana,0,3,0,2,0,1,1.39,2.56,50%,50%,19,9,4,9,9,0,13,7,6,3,1,2,14,13,6,4,0,0,15,14,2,1,368,395,20,23,0,0,115,98,59,41
241,28.10.2023,RODADA 11,Spezia,Cosenza,0,0,0,0,0,0,1.44,0.69,53%,47%,19,13,5,3,9,4,8,10,8,4,2,2,10,12,3,5,0,0,11,14,3,5,386,355,15,20,0,0,97,78,60,41
242,28.10.2023,RODADA 11,Sudtirol,Sampdoria,3,1,0,0,3,1,1.85,0.63,37%,63%,8,16,3,4,3,7,9,7,2,9,1,1,10,19,3,0,0,0,15,14,3,3,291,486,21,9,0,0,88,124,40,53
243,27.10.2023,RODADA 11,Cittadella,Cremonese,1,2,0,0,1,2,0.63,1.50,39%,61%,8,20,3,4,2,12,15,17,4,8,3,0,25,23,2,2,0,0,15,13,4,1,306,485,24,25,0,0,116,111,47,59
244,24.10.2023,RODADA 1,Brescia,Modena,0,1,0,0,0,1,0.39,1.79,48%,52%,6,15,0,4,6,10,11,15,2,7,0,0,16,16,3,0,0,0,13,20,3,3,403,426,15,11,0,0,106,106,41,46
245,24.10.2023,RODADA 1,Pisa,Lecco,1,2,0,1,1,1,1.68,0.78,74%,26%,27,13,3,3,20,7,11,15,8,1,2,0,16,16,1,2,0,0,14,10,3,4,690,240,9,18,0,0,159,64,81,18
246,23.10.2023,RODADA 10,Palermo,Spezia,2,2,0,1,2,1,1.77,0.60,55%,45%,16,10,7,5,3,2,19,13,4,5,2,4,23,8,3,5,14,12,0,1,3,6,414,335,14,22,0,0,107,95,55,44
247,22.10.2023,RODADA 10,Reggiana,Venezia,1,0,0,0,1,0,0.81,1.39,47%,53%,11,15,2,5,5,5,15,18,5,9,2,2,16,21,5,1,13,15,0,1,3,5,335,374,18,22,0,0,84,89,33,51
248,22.10.2023,RODADA 10,Sampdoria,Cosenza,2,0,0,0,2,0,1.77,0.96,49%,51%,17,14,5,5,8,7,17,18,4,4,4,2,20,20,5,3,0,0,15,16,3,5,370,375,22,14,0,0,86,112,34,48
249,21.10.2023,RODADA 10,Catanzaro,FeralpiSalo,3,0,0,0,3,0,0.82,0.20,65%,35%,10,7,5,2,1,4,14,14,5,4,3,2,17,19,2,3,0,0,13,11,3,2,620,325,7,6,0,0,113,56,47,23
250,21.10.2023,RODADA 10,Bari,Modena,1,1,0,0,1,1,1.04,0.31,48%,52%,11,10,3,4,6,5,27,11,8,4,1,0,12,20,3,2,0,0,26,11,3,5,362,417,27,12,0,0,82,101,55,45
251,21.10.2023,RODADA 10,Cremonese,Sudtirol,0,1,0,0,0,1,1.00,0.33,62%,38%,20,9,6,4,3,4,12,10,11,8,2,1,16,18,3,6,0,0,11,8,3,2,504,308,15,9,0,0,115,78,80,36
252,21.10.2023,RODADA 10,Lecco,Ascoli,0,2,0,1,0,1,1.14,1.15,61%,39%,12,14,4,5,6,7,16,21,5,2,3,0,21,30,3,4,0,0,15,14,3,2,401,263,12,13,0,0,102,79,56,20
253,21.10.2023,RODADA 10,Pisa,Cittadella,2,1,1,0,1,1,1.10,1.08,58%,42%,13,15,6,4,5,5,17,17,6,7,1,2,15,16,3,4,0,0,14,14,3,3,509,349,15,22,0,0,90,125,53,48
254,21.10.2023,RODADA 10,Ternana,Brescia,0,1,0,0,0,1,0.47,0.74,39%,61%,9,14,0,5,6,4,11,11,4,4,3,3,24,22,4,0,7,9,1,0,3,1,296,471,14,11,0,0,80,116,27,52
255,20.10.2023,RODADA 10,Parma,Como,2,1,1,0,1,1,0.67,1.65,48%,52%,14,18,4,6,6,8,12,11,3,4,0,1,15,23,5,2,0,0,11,10,2,2,462,492,19,11,0,0,89,114,42,57
256,08.10.2023,RODADA 9,Como,Cremonese,1,3,0,2,1,1,1.66,1.87,51%,49%,16,10,5,3,5,2,10,17,10,6,5,4,15,21,0,4,7,12,0,1,0,3,352,350,18,15,0,0,89,71,46,43
257,08.10.2023,RODADA 9,Spezia,Pisa,0,0,0,0,0,0,1.24,0.97,53%,47%,20,10,6,3,6,6,12,11,6,3,1,2,33,20,3,6,11,12,1,0,3,2,337,310,21,10,0,0,114,82,73,24
258,07.10.2023,RODADA 9,Ascoli,Sampdoria,1,1,1,0,0,1,2.06,1.77,48%,52%,14,12,4,4,8,4,20,15,6,1,2,1,22,16,3,3,0,0,20,14,2,4,361,390,15,11,0,0,99,97,41,50
259,07.10.2023,RODADA 9,Cittadella,Ternana,2,2,2,1,0,1,0.99,2.20,48%,52%,12,17,4,5,6,6,11,12,3,4,0,0,18,18,3,2,0,0,10,11,2,0,367,403,16,13,0,0,107,111,49,45
260,07.10.2023,RODADA 9,Venezia,Parma,3,2,0,0,3,2,1.48,1.52,50%,50%,12,15,5,4,6,5,7,12,5,8,3,2,22,26,2,2,0,0,5,8,0,2,463,454,19,14,0,0,104,106,48,62
261,07.10.2023,RODADA 9,Cosenza,Lecco,3,0,2,0,1,0,1.23,0.35,56%,44%,22,15,8,6,12,5,11,8,4,3,1,0,19,27,6,5,0,0,11,7,2,3,440,344,11,12,0,0,103,96,63,31
262,07.10.2023,RODADA 9,Modena,Palermo,0,2,0,0,0,2,0.82,1.95,52%,48%,11,11,2,4,6,6,13,13,7,2,1,0,37,15,2,2,11,11,1,0,2,3,395,372,10,20,0,0,127,84,71,41
263,07.10.2023,RODADA 9,Reggiana,Bari,1,1,1,1,0,0,1.26,0.53,56%,44%,14,10,3,2,7,4,14,17,6,9,0,0,17,18,1,2,0,0,11,18,2,1,491,382,21,11,0,0,87,84,36,41
264,07.10.2023,RODADA 9,Sudtirol,Catanzaro,0,1,0,1,0,0,0.79,0.41,43%,57%,9,13,3,6,5,3,14,15,4,4,4,1,28,19,5,3,0,0,11,10,1,3,321,464,16,8,0,0,100,103,57,57
265,06.10.2023,RODADA 9,Brescia,FeralpiSalo,1,1,0,1,1,0,2.18,0.85,65%,35%,19,16,4,6,8,6,14,13,2,5,1,1,22,16,5,3,0,0,13,11,2,3,503,279,19,17,0,0,53,52,34,22
266,01.10.2023,RODADA 8,Cremonese,Parma,1,2,0,0,1,2,0.76,0.71,58%,42%,15,9,3,3,8,3,16,16,2,4,3,1,19,14,1,2,0,0,12,13,1,1,513,380,15,19,0,0,125,76,74,35
267,01.10.2023,RODADA 8,Bari,Como,1,1,0,0,1,1,1.49,0.74,67%,33%,18,9,5,6,10,2,20,18,6,4,1,1,21,15,5,4,16,18,0,1,3,4,503,256,12,5,0,0,114,82,56,30
268,01.10.2023,RODADA 8,Cittadella,Lecco,2,1,0,1,2,0,1.86,1.72,67%,33%,15,16,5,6,7,9,24,15,4,5,2,0,27,20,5,3,0,0,10,26,4,4,454,221,15,20,0,0,109,80,53,35
269,01.10.2023,RODADA 8,Palermo,Sudtirol,2,1,0,1,2,0,1.90,0.17,60%,40%,24,8,6,2,9,5,13,16,13,1,2,0,11,13,1,4,0,0,15,17,5,3,480,329,10,8,0,0,122,74,69,39
270,01.10.2023,RODADA 8,Sampdoria,Catanzaro,1,2,1,2,0,0,2.31,1.12,49%,51%,17,4,6,3,10,1,13,27,11,2,3,2,21,16,1,5,0,0,12,23,1,4,426,469,8,17,0,0,107,87,58,26
271,30.09.2023,RODADA 8,Ternana,Reggiana,3,0,2,0,1,0,0.42,0.60,43%,57%,13,10,7,3,4,4,14,15,3,2,3,0,24,18,3,4,0,0,13,9,6,3,377,494,15,23,0,0,111,96,35,23
272,30.09.2023,RODADA 8,Brescia,Ascoli,1,1,0,1,1,0,1.71,0.56,56%,44%,21,9,3,3,5,5,12,19,7,2,2,1,19,22,2,2,0,0,13,11,2,3,468,376,6,12,0,0,133,80,44,33
273,30.09.2023,RODADA 8,FeralpiSalo,Spezia,1,2,0,2,1,0,0.49,1.45,49%,51%,9,13,3,5,6,5,19,16,2,5,0,2,31,17,3,2,0,0,16,17,1,6,379,403,15,24,0,0,108,110,32,46
274,30.09.2023,RODADA 8,Modena,Venezia,1,3,0,0,1,3,1.02,0.32,41%,59%,14,9,4,4,4,3,11,6,7,3,0,1,22,21,1,3,0,0,9,5,2,2,356,517,9,13,0,0,84,130,43,31
275,30.09.2023,RODADA 8,Pisa,Cosenza,1,2,0,1,1,1,0.60,0.69,61%,39%,8,15,6,5,0,6,18,14,2,3,0,1,25,19,3,5,13,13,1,0,3,6,587,367,18,10,0,0,93,81,39,38
276,27.09.2023,RODADA 7,Catanzaro,Cittadella,1,1,1,1,0,0,1.38,0.35,66%,34%,14,10,8,3,3,4,15,13,5,2,0,0,26,25,2,7,0,0,12,14,0,3,584,300,18,17,0,0,118,93,50,30
277,27.09.2023,RODADA 7,Como,Sampdoria,1,0,0,0,1,0,0.42,0.35,41%,59%,8,13,4,5,2,4,20,17,2,5,1,3,21,25,5,3,0,0,17,15,2,5,350,499,14,14,0,0,91,109,32,35
278,27.09.2023,RODADA 7,Parma,Bari,2,1,1,0,1,1,1.73,0.86,42%,58%,12,14,5,4,5,6,14,17,5,3,1,2,14,22,3,3,0,0,16,12,1,3,390,539,17,21,0,0,126,118,42,39
279,26.09.2023,RODADA 7,Ascoli,Ternana,2,0,1,0,1,0,1.65,1.87,44%,56%,13,17,5,3,3,8,23,13,2,8,0,1,15,18,3,3,0,0,20,13,2,3,323,407,26,11,0,0,96,86,34,50
280,26.09.2023,RODADA 7,Reggiana,Pisa,0,0,0,0,0,0,0.60,0.70,54%,46%,13,12,2,5,7,7,16,14,3,2,2,0,26,15,5,2,0,0,16,12,4,4,483,403,19,23,0,0,102,96,42,40
281,26.09.2023,RODADA 7,Spezia,Brescia,0,0,0,0,0,0,0.44,0.63,57%,43%,12,11,5,3,2,4,10,16,7,5,0,1,23,20,3,5,0,0,8,16,1,2,550,424,16,19,0,0,135,82,74,38
282,26.09.2023,RODADA 7,Sudtirol,Modena,0,0,0,0,0,0,0.30,0.81,36%,64%,7,25,1,2,4,15,13,7,5,3,1,0,16,15,2,1,0,0,13,6,1,2,309,556,10,11,0,0,81,132,20,91
283,26.09.2023,RODADA 7,Venezia,Palermo,1,3,1,1,0,2,1.17,2.25,57%,43%,17,7,1,4,11,2,13,10,8,1,1,3,25,14,1,0,0,0,10,10,1,2,466,369,10,8,0,0,117,71,60,25
284,26.09.2023,RODADA 7,Cosenza,Cremonese,1,2,0,0,1,2,0.92,1.02,46%,54%,9,20,4,4,3,11,12,20,4,7,3,1,25,19,2,3,0,0,9,15,2,1,366,420,9,13,0,0,84,107,44,67
285,26.09.2023,RODADA 7,Lecco,FeralpiSalo,1,2,0,0,1,2,0.83,0.49,49%,51%,13,12,3,4,5,8,14,18,4,1,2,3,12,24,2,2,0,0,10,13,2,3,383,413,19,15,0,0,105,109,36,43
286,24.09.2023,RODADA 6,Bari,Catanzaro,2,2,1,2,1,0,1.14,1.31,45%,55%,14,11,4,5,7,3,13,17,2,4,2,0,13,19,3,2,13,17,0,1,1,4,366,477,8,8,0,0,78,78,37,24
287,24.09.2023,RODADA 6,Cittadella,Como,0,3,0,2,0,1,1.41,1.71,55%,45%,12,9,3,4,5,4,21,13,5,2,2,3,38,19,1,3,0,0,21,13,1,2,429,373,16,16,0,0,121,112,52,33
288,24.09.2023,RODADA 6,Parma,Sampdoria,1,1,0,1,1,0,1.46,0.54,55%,45%,12,8,7,3,3,1,13,21,9,1,3,3,32,11,2,6,0,0,11,15,3,5,502,436,8,14,0,0,149,58,81,23
289,23.09.2023,RODADA 6,Spezia,Reggiana,1,2,0,0,1,2,0.64,1.98,47%,53%,15,11,3,4,6,5,13,17,7,5,1,1,26,20,2,2,0,0,13,16,3,5,418,484,24,18,0,0,103,104,60,43
290,23.09.2023,RODADA 6,Brescia,Venezia,0,0,0,0,0,0,0.81,0.49,44%,56%,11,15,3,0,5,3,14,9,3,8,1,1,13,18,0,3,0,0,12,7,3,2,396,491,12,11,0,0,91,137,28,56
291,23.09.2023,RODADA 6,Cremonese,Ascoli,2,2,1,1,1,1,0.78,2.08,62%,38%,13,17,4,8,5,6,16,11,6,5,1,1,18,18,6,2,16,11,1,1,3,4,520,319,14,23,0,0,121,68,65,42
292,23.09.2023,RODADA 6,FeralpiSalo,Pisa,0,1,0,0,0,1,0.96,0.64,39%,61%,12,16,3,4,5,6,20,11,4,4,0,1,37,17,3,3,0,0,19,11,3,4,331,534,7,19,0,0,107,133,48,65
293,23.09.2023,RODADA 6,Modena,Lecco,0,0,0,0,0,0,1.13,0.49,66%,34%,17,14,5,4,9,7,19,9,8,8,2,3,28,17,4,5,0,0,15,7,3,1,455,237,14,19,0,0,140,78,62,22
294,23.09.2023,RODADA 6,Ternana,Sudtirol,1,1,1,0,0,1,0.42,1.10,47%,53%,10,10,3,3,3,5,11,15,5,7,0,1,15,11,2,2,0,0,10,17,3,1,438,499,20,15,0,0,89,148,49,62
295,22.09.2023,RODADA 6,Palermo,Cosenza,0,1,0,0,0,1,1.30,0.72,62%,38%,19,14,6,4,6,4,10,11,4,2,0,2,17,16,3,6,0,0,6,11,1,3,544,335,10,9,0,0,104,67,83,42
296,18.09.2023,RODADA 5,Sampdoria,Cittadella,1,2,1,0,0,2,0.50,1.22,61%,39%,12,11,5,6,4,3,22,17,2,4,3,1,17,15,4,4,0,0,22,13,3,3,558,357,18,19,0,0,91,108,39,36
297,17.09.2023,RODADA 5,Catanzaro,Parma,0,5,0,3,0,2,0.77,2.42,65%,35%,12,10,2,7,4,1,14,7,8,3,3,2,13,20,2,2,0,0,13,5,1,4,514,290,10,14,0,0,98,60,60,38
298,17.09.2023,RODADA 5,Como,Ternana,2,1,0,0,2,1,1.50,1.06,52%,48%,19,10,5,4,7,5,17,17,1,3,0,2,12,25,3,3,0,0,13,16,2,2,432,408,16,14,0,0,95,112,52,42
299,16.09.2023,RODADA 5,Reggiana,Cremonese,2,2,2,0,0,2,1.00,1.56,42%,58%,7,37,5,8,1,18,12,11,0,14,5,1,6,7,6,3,0,0,12,6,0,1,399,502,15,24,0,0,68,158,20,100
300,16.09.2023,RODADA 5,Ascoli,Palermo,0,1,0,0,0,1,0.64,1.58,51%,49%,16,11,1,4,10,6,21,7,8,10,0,0,19,15,3,1,0,0,21,7,0,2,398,376,15,16,0,0,95,70,37,54
301,16.09.2023,RODADA 5,Cosenza,Sudtirol,2,2,1,0,1,2,0.72,0.32,54%,46%,12,6,5,2,3,3,12,15,5,2,0,1,21,29,0,3,0,0,10,13,4,1,445,382,11,18,0,0,98,89,36,34
302,16.09.2023,RODADA 5,FeralpiSalo,Modena,1,1,1,1,0,0,0.60,1.02,41%,59%,10,17,1,6,6,6,16,9,4,7,0,1,18,20,5,0,15,7,1,0,4,4,329,474,15,20,0,0,89,113,28,83
303,16.09.2023,RODADA 5,Lecco,Brescia,0,2,0,1,0,1,2.58,0.75,59%,41%,24,11,7,5,7,4,18,20,7,5,1,2,17,15,3,7,0,0,16,19,3,2,375,269,17,10,0,0,107,79,52,26
304,16.09.2023,RODADA 5,Pisa,Bari,1,1,1,0,0,1,0.37,0.63,46%,54%,7,10,1,3,2,4,9,19,3,5,0,0,7,19,2,0,10,17,1,0,4,2,398,454,22,16,0,0,75,106,39,49
305,15.09.2023,RODADA 5,Venezia,Spezia,1,0,0,0,1,0,0.82,1.96,40%,60%,9,23,3,7,2,4,18,20,3,5,4,1,11,25,7,2,0,0,17,15,2,3,378,560,14,12,0,0,72,128,35,69
306,03.09.2023,RODADA 4,Cittadella,Venezia,0,0,0,0,0,0,0.63,0.70,44%,56%,8,10,4,3,3,4,13,13,5,5,0,0,30,39,3,4,0,0,13,12,3,2,321,414,18,18,0,0,102,124,44,55
307,03.09.2023,RODADA 4,Cremonese,Sampdoria,1,1,1,0,0,1,1.62,0.79,42%,58%,19,8,11,4,6,3,12,17,3,2,3,1,18,25,3,10,0,0,12,14,2,4,363,531,9,12,0,0,83,98,61,40
308,03.09.2023,RODADA 4,Lecco,Catanzaro,3,4,0,1,3,3,0,0,40%,60%,17,20,7,8,6,9,12,8,3,6,1,2,11,15,4,4,0,0,10,7,2,1,371,563,10,7,0,0,95,104,29,43
309,03.09.2023,RODADA 4,Spezia,Como,0,1,0,1,0,0,0,0,64%,36%,9,12,1,5,6,2,21,16,6,6,1,1,24,24,4,1,0,0,19,14,5,4,580,321,14,11,0,0,129,78,47,28
310,03.09.2023,RODADA 4,Ternana,Bari,0,0,0,0,0,0,0,0,41%,59%,13,10,2,1,7,5,15,20,3,3,4,1,15,16,1,2,0,0,14,16,3,2,373,558,20,9,0,0,106,110,33,42
311,03.09.2023,RODADA 4,Brescia,Cosenza,1,0,0,0,1,0,0.65,0.56,46%,54%,7,13,1,1,4,6,22,21,5,7,2,3,18,20,1,0,18,18,0,1,4,2,344,396,18,8,0,0,108,96,32,59
312,02.09.2023,RODADA 4,Modena,Pisa,2,0,1,0,1,0,1.40,0.47,44%,56%,14,6,4,2,5,2,11,15,7,7,1,1,16,22,2,2,10,13,0,1,2,2,355,452,11,13,0,0,75,106,31,24
313,02.09.2023,RODADA 4,Palermo,FeralpiSalo,3,0,1,0,2,0,1.31,0.78,52%,48%,16,8,6,0,7,4,10,15,5,6,2,2,12,13,0,3,0,0,8,14,1,1,519,487,18,5,0,0,106,98,52,28
314,02.09.2023,RODADA 4,Parma,Reggiana,0,0,0,0,0,0,0.96,0.41,60%,40%,18,8,4,1,11,3,11,16,6,2,1,2,21,15,1,4,0,0,7,15,2,2,510,349,16,31,0,0,141,74,84,28
315,02.09.2023,RODADA 4,Sudtirol,Ascoli,3,1,0,1,3,0,0,0,34%,66%,7,14,4,4,3,6,8,17,0,8,1,0,18,15,3,1,0,0,11,16,2,4,313,592,11,5,0,0,81,136,28,52
316,30.08.2023,RODADA 3,Bari,Cittadella,1,1,1,0,0,1,0.40,0.65,48%,52%,14,17,4,5,5,9,15,15,1,8,1,1,19,20,4,3,0,0,12,12,1,1,396,413,12,20,0,0,117,112,47,58
317,30.08.2023,RODADA 3,Catanzaro,Spezia,3,0,0,0,3,0,0.30,1.13,46%,54%,10,8,5,2,2,3,22,14,6,5,0,0,26,21,2,2,21,14,1,0,2,3,385,434,20,28,0,0,102,101,18,28
318,30.08.2023,RODADA 3,Sampdoria,Venezia,1,2,0,0,1,2,1.15,1.26,47%,53%,17,13,5,5,8,3,9,13,7,4,2,2,16,23,3,4,0,0,7,10,5,0,430,497,16,11,0,0,91,114,48,40
319,30.08.2023,RODADA 3,Ternana,Cremonese,0,1,0,0,0,1,0.29,1.75,54%,46%,10,17,4,4,3,8,10,12,8,5,5,1,25,14,3,4,10,8,0,1,2,3,447,375,21,21,0,0,139,99,72,44
320,29.08.2023,RODADA 3,Ascoli,FeralpiSalo,3,0,2,0,1,0,2.21,0.20,55%,45%,19,5,5,4,8,1,13,16,7,3,2,0,21,25,4,2,0,0,12,14,0,3,468,396,19,17,0,0,135,78,54,23
321,29.08.2023,RODADA 3,Cosenza,Modena,1,2,1,1,0,1,1.46,1.10,53%,47%,12,10,2,5,7,3,14,11,6,3,1,0,26,22,3,1,0,0,12,10,4,2,470,430,23,14,0,0,113,104,65,46
322,29.08.2023,RODADA 3,Pisa,Parma,1,2,0,1,1,1,1.67,0.95,59%,41%,16,9,2,2,6,4,14,20,7,4,5,3,19,18,0,1,11,15,1,1,1,3,515,352,18,12,0,0,94,93,49,49
323,29.08.2023,RODADA 3,Reggiana,Palermo,1,3,0,1,1,2,1.31,2.30,50%,50%,15,18,2,9,8,7,19,10,7,3,1,1,19,17,6,1,18,9,1,0,3,0,396,400,14,25,0,0,89,93,52,37
324,27.08.2023,RODADA 2,Catanzaro,Ternana,2,1,1,1,1,0,1.08,1.65,59%,41%,15,25,5,7,6,14,16,10,4,7,2,2,14,12,6,3,0,0,16,9,1,2,473,326,6,7,0,0,107,102,48,45
325,26.08.2023,RODADA 2,Como,Reggiana,2,2,1,0,1,2,0.40,0.49,40%,60%,10,12,4,5,3,2,14,17,3,4,0,1,22,29,3,2,0,0,18,14,3,2,315,484,23,21,0,0,88,114,24,50
326,26.08.2023,RODADA 2,Cremonese,Bari,0,1,0,1,0,0,0.85,0.41,60%,40%,25,7,5,1,13,6,13,11,5,3,2,2,20,23,0,5,0,0,9,10,1,3,480,325,16,7,0,0,125,66,65,37
327,26.08.2023,RODADA 2,FeralpiSalo,Sudtirol,0,2,0,1,0,1,0.12,1.08,66%,34%,7,9,1,4,4,3,12,17,6,1,1,1,14,4,2,1,0,0,16,12,2,3,613,320,13,15,0,0,125,90,53,32
328,26.08.2023,RODADA 2,Modena,Ascoli,1,0,0,0,1,0,0.34,0.42,55%,45%,13,8,3,5,8,3,20,14,9,1,1,0,18,16,5,2,12,17,0,1,1,1,483,391,12,11,0,0,128,88,47,32
329,26.08.2023,RODADA 2,Parma,Cittadella,2,0,1,0,1,0,1.22,1.01,38%,62%,10,19,3,0,2,9,17,16,2,11,0,3,12,21,0,1,0,0,16,14,1,2,351,538,7,14,0,0,87,119,31,81
330,26.08.2023,RODADA 2,Venezia,Cosenza,1,1,0,1,1,0,1.71,0.10,61%,39%,20,4,4,1,7,2,7,13,8,2,2,1,25,9,0,3,0,0,6,9,1,1,530,347,11,23,0,0,115,80,55,16
331,25.08.2023,RODADA 2,Sampdoria,Pisa,0,2,0,1,0,1,0.98,0.92,55%,45%,12,8,2,3,8,5,19,23,5,3,6,1,30,12,1,2,0,0,16,16,1,4,425,363,17,18,0,0,109,107,38,49
332,20.08.2023,RODADA 1,Cittadella,Reggiana,1,0,1,0,0,0,0.94,0.40,37%,63%,13,8,3,1,6,3,19,22,6,2,2,1,28,27,1,2,0,0,20,17,3,3,278,508,27,8,0,0,99,99,44,55
333,20.08.2023,RODADA 1,Parma,FeralpiSalo,2,0,1,0,1,0,1.43,0.73,51%,49%,15,13,4,2,5,6,13,11,7,7,0,0,6,18,2,2,0,0,11,11,1,4,467,437,11,13,0,0,99,88,66,53
334,20.08.2023,RODADA 1,Venezia,Como,3,0,2,0,1,0,2.47,0.32,46%,54%,18,12,6,3,8,5,21,10,9,3,1,4,15,15,3,3,0,0,0,0,17,9,344,415,8,9,0,0,82,110,46,44
335,20.08.2023,RODADA 1,Sudtirol,Spezia,3,3,1,2,2,1,2.90,0.91,33%,67%,10,17,4,5,4,8,18,20,2,1,0,1,20,14,2,1,0,0,17,20,3,3,329,679,12,14,0,0,78,130,34,59
336,19.08.2023,RODADA 1,Cosenza,Ascoli,3,0,1,0,2,0,3.45,0.12,71%,29%,22,4,6,0,9,2,13,13,7,0,3,1,11,15,0,3,11,12,0,3,1,4,443,190,8,13,0,0,113,59,80,20
337,19.08.2023,RODADA 1,Cremonese,Catanzaro,0,0,0,0,0,0,0.98,0.68,42%,58%,17,6,3,2,7,2,9,20,6,2,0,2,9,16,2,3,0,0,7,18,3,1,396,559,20,7,0,0,102,76,73,21
